id,Podcast_Name,Episode_Title,Episode_Length_minutes,Genre,Host_Popularity_percentage,Publication_Day,Publication_Time,Guest_Popularity_percentage,Number_of_Ads,Episode_Sentiment,Listening_Time_minutes
743564,Business Insights,Episode 43,89.64,Business,69.26,Sunday,Morning,7.56,3,Positive,47.34164
743565,Wellness Wave,Episode 12,59.08,Health,30.14,Sunday,Afternoon,5.69,1,Neutral,42.67442
743575,Music Matters,Episode 96,86.49,Music,26.16,Sunday,Night,12.02,0,Positive,75.72531
743587,Market Masters,Episode 17,112.68,Business,87.55,Sunday,Morning,,0,Negative,103.98257
743592,Tune Time,Episode 4,7.81,Music,36.79,Sunday,Evening,18.39,1,Neutral,1.61758
743601,Detective Diaries,Episode 32,45.67,True Crime,66.96,Sunday,Night,99.14,3,Positive,26.73495
743602,Athlete's Arena,Episode 67,29.06,Sports,58.2,Sunday,Afternoon,49.84,0,Neutral,19.60172
743613,Tech Trends,Episode 40,105.67,Technology,82.18,Sunday,Night,29.25,3,Positive,92.75959
743623,Crime Chronicles,Episode 82,94.49,True Crime,36.19,Sunday,Night,,1,Neutral,71.67
743626,Tech Talks,Episode 59,9.53,Technology,35.89,Sunday,Afternoon,,1,Positive,7.62
743629,True Crime Stories,Episode 45,109.39,True Crime,77.66,Sunday,Night,53.36,1,Positive,74.99515
743633,True Crime Stories,Episode 86,47.03,True Crime,55.91,Sunday,Morning,74.76,2,Neutral,23.97584
743643,Finance Focus,Episode 9,31.61,Business,55.95,Sunday,Night,60.39,0,Positive,21.76808
743655,Sound Waves,Episode 76,23.98,Music,31.17,Sunday,Morning,88.63,0,Negative,18.97499
743656,Game Day,Episode 40,63.77,Sports,27.62,Sunday,Night,24.91,1,Negative,52.36252
743658,Business Insights,Episode 64,54.62,Business,79.7,Sunday,Night,5.96,1,Neutral,45.82947
743660,Sound Waves,Episode 33,49.55,Music,99.02,Sunday,Afternoon,2.74,3,Neutral,27.07621
743663,Study Sessions,Episode 45,119.13,Education,93.91,Sunday,Afternoon,,1,Negative,95.09816
743666,Comedy Corner,Episode 11,97.47,Comedy,63.57,Sunday,Afternoon,23.97,1,Negative,54.89304
743667,Business Insights,Episode 5,28.73,Business,51.6,Sunday,Night,7.09,2,Negative,18.99
743682,Tune Time,Episode 14,19.28,Music,47.29,Sunday,Evening,76.65,2,Negative,3.84509
743704,Crime Chronicles,Episode 84,34.23,True Crime,65.38,Sunday,Night,85.13,1,Positive,10.93
743714,Tune Time,Episode 25,39.4,Music,70.8,Sunday,Evening,36.72,1,Positive,29.33519
743716,Tech Trends,Episode 62,102.67,Technology,44.76,Sunday,Afternoon,1.13,2,Positive,78.2622
743724,Finance Focus,Episode 92,38.56,Business,70.6,Sunday,Night,47.8,3,Negative,14.95645
743725,Crime Chronicles,Episode 68,81.42,True Crime,26.49,Sunday,Evening,72.55,2,Negative,36.45458
743730,Joke Junction,Episode 11,82.85,Comedy,58.34,Sunday,Night,,3,Negative,46.92352
743737,Style Guide,Episode 29,24.35,Lifestyle,52.47,Sunday,Afternoon,6.29,0,Neutral,13.76866
743741,Style Guide,Episode 48,53.42,Lifestyle,55.55,Sunday,Night,86.38,0,Positive,31.53839
743751,Sports Weekly,Episode 94,40.48,Sports,29.25,Sunday,Morning,,3,Positive,31.44
743752,Game Day,Episode 46,,Sports,76.16,Sunday,Night,29.12,0,Neutral,21.87868
743755,Laugh Line,Episode 69,98.86,Comedy,24.05,Sunday,Afternoon,50.09,2,Neutral,56.7
743765,Healthy Living,Episode 20,90.66,Health,22.62,Sunday,Night,28.89,3,Positive,70.53121
743768,Market Masters,Episode 38,97.02,Business,69.44,Sunday,Afternoon,44.56,1,Negative,55.11
743770,Style Guide,Episode 50,59.84,Lifestyle,37.22,Sunday,Evening,96.97,1,Negative,25.37539
743778,Sports Central,Episode 12,78.09,Sports,28.77,Sunday,Morning,36.83,0,Neutral,68.55818
743782,Finance Focus,Episode 93,57.91,Business,55.41,Sunday,Morning,99.51,3,Positive,35.41
743783,Sound Waves,Episode 5,,Music,68.39,Sunday,Morning,37.23,3,Negative,16.1154
743792,Sports Central,Episode 71,102.6,Sports,64.56,Sunday,Afternoon,,1,Neutral,52.19287
743795,Joke Junction,Episode 98,96.16,Comedy,38.84,Sunday,Afternoon,,0,Negative,75.44006
743797,Wellness Wave,Episode 14,94.06,Health,38.71,Sunday,Evening,89.11,3,Neutral,71.58727
743798,Sports Weekly,Episode 12,80.96,Sports,43.8,Sunday,Evening,84.96,0,Neutral,67.78441
743802,Wellness Wave,Episode 31,,Health,43.73,Sunday,Morning,40.46,2,Positive,10.43416
743829,Daily Digest,Episode 89,98.22,News,79.37,Sunday,Morning,15.3,0,Neutral,64.99
743835,Melody Mix,Episode 47,81.9,Music,53.95,Sunday,Night,,2,Positive,49.30706
743840,Finance Focus,Episode 48,6.6,Business,44.19,Sunday,Morning,,1,Negative,0
743845,Joke Junction,Episode 35,61.24,Comedy,35.57,Sunday,Night,78.54,1,Positive,56.35253
743847,Criminal Minds,Episode 81,33.62,True Crime,26.07,Sunday,Night,41.05,0,Positive,24.7507
743848,Finance Focus,Episode 96,62.72,Business,71.72,Sunday,Night,11.72,0,Negative,37.56902
743855,Sport Spot,Episode 28,,Sports,45.87,Sunday,Afternoon,3.64,2,Neutral,0
743860,Fitness First,Episode 66,77.72,Health,58.35,Sunday,Morning,47.22,3,Negative,59.1327
743861,Wellness Wave,Episode 49,52.99,Health,31.45,Sunday,Evening,,2,Negative,39.64
743870,Detective Diaries,Episode 23,39.91,True Crime,75.23,Sunday,Evening,72.26,0,Negative,33.95472
743874,Finance Focus,Episode 73,110.9,Business,39.96,Sunday,Evening,18.96,0,Negative,98.01185
743877,Business Insights,Episode 73,25.4,Business,62.66,Sunday,Evening,81.5,0,Positive,11.03
743880,Brain Boost,Episode 65,67.11,Education,54.11,Sunday,Night,16.31,0,Neutral,58.6877
743882,Funny Folks,Episode 34,81.51,Comedy,62.57,Sunday,Evening,87.93,2,Positive,57.51021
743883,Criminal Minds,Episode 8,80.58,True Crime,79.57,Sunday,Evening,39.71,0,Positive,74.35411
743905,Laugh Line,Episode 2,75.81,Comedy,64.7,Sunday,Night,6.02,1,Positive,57.02376
743906,Sport Spot,Episode 94,46.41,Sports,36.98,Sunday,Morning,20.4,0,Neutral,31.03648
743912,Life Lessons,Episode 87,,Lifestyle,88.98,Sunday,Evening,80.15,0,Positive,80.28307
743913,Finance Focus,Episode 37,108.64,Business,72.19,Sunday,Evening,,3,Negative,79.09869
743930,Melody Mix,Episode 28,86.63,Music,84.33,Sunday,Evening,28.62,0,Negative,66.2017
743949,Learning Lab,Episode 69,83.99,Education,95.69,Sunday,Night,1.82,1,Positive,60.28703
743950,Tech Trends,Episode 97,57.84,Technology,82.27,Sunday,Afternoon,50.39,0,Negative,39.56461
743963,Humor Hub,Episode 32,55.64,Comedy,84.24,Sunday,Morning,32.44,0,Neutral,41.98352
743965,Current Affairs,Episode 70,60.29,News,49.44,Sunday,Afternoon,,0,Positive,51.31612
743969,Finance Focus,Episode 19,,Business,31.39,Sunday,Night,45.2,3,Negative,11.61204
743980,Sound Waves,Episode 100,78.86,Music,97.84,Sunday,Night,75.65,1,Negative,52.11332
743984,Market Masters,Episode 32,108.82,Business,99.66,Sunday,Afternoon,58.76,2,Negative,84.39025
743996,Learning Lab,Episode 72,,Education,42.42,Sunday,Afternoon,,0,Negative,38.84379
743997,Mind & Body,Episode 48,43.63,Health,29.98,Sunday,Morning,58.61,3,Positive,29.78
743999,Joke Junction,Episode 33,28.98,Comedy,82.08,Sunday,Morning,33.51,1,Positive,20.87873
744002,Healthy Living,Episode 51,45.09,Health,56.14,Sunday,Evening,,1,Neutral,26.76141
744011,Health Hour,Episode 83,101.93,Health,41.83,Sunday,Morning,,2,Negative,47.52147
744012,Game Day,Episode 50,62.51,Sports,33.41,Sunday,Evening,57.85,1,Neutral,38.98281
744013,Business Briefs,Episode 5,65.69,Business,89.35,Sunday,Morning,,0,Positive,41.6
744031,Criminal Minds,Episode 46,,True Crime,49.54,Sunday,Evening,,0,Negative,50.53973
744037,Melody Mix,Episode 23,,Music,80.02,Sunday,Afternoon,,2,Negative,57.05953
744041,Mystery Matters,Episode 81,117.42,True Crime,67.02,Sunday,Night,5.93,0,Positive,108.3134
744049,Mystery Matters,Episode 65,61.37,True Crime,75.55,Sunday,Afternoon,93.08,1,Negative,26.78
744051,Sound Waves,Episode 18,38.3,Music,26.18,Sunday,Night,39.29,3,Neutral,35.1945
744075,Lifestyle Lounge,Episode 18,34.78,Lifestyle,27.78,Sunday,Afternoon,,0,Positive,18.6468
744079,Tech Trends,Episode 58,68.66,Technology,37.78,Sunday,Evening,,3,Neutral,55.32769
744086,Learning Lab,Episode 72,92.06,Education,84.12,Sunday,Night,82.6,2,Positive,75.57109
744088,Crime Chronicles,Episode 34,97.07,True Crime,56.07,Sunday,Morning,,1,Positive,74.523
744089,Game Day,Episode 63,37.07,Sports,32.39,Sunday,Night,75.7,0,Positive,28.13283
744093,Daily Digest,Episode 54,63.14,News,82.04,Sunday,Morning,40.46,3,Positive,60.44551
744106,Style Guide,Episode 6,34.14,Lifestyle,26.45,Sunday,Night,71.02,3,Neutral,18.94414
744111,Sports Central,Episode 14,45.63,Sports,97.79,Sunday,Night,52.45,2,Negative,34.0325
744118,Funny Folks,Episode 99,34.91,Comedy,26.72,Sunday,Evening,,3,Neutral,26.93
744128,Global News,Episode 49,,News,55.82,Sunday,Night,80.85,1,Negative,46.25005
744132,Melody Mix,Episode 4,,Music,65.17,Sunday,Evening,43.07,0,Negative,68.59899
744142,Crime Chronicles,Episode 92,,True Crime,26.88,Sunday,Night,8.35,1,Neutral,60.94142
744147,Educational Nuggets,Episode 34,73.71,Education,88.07,Sunday,Night,,1,Neutral,66.82881
744157,Funny Folks,Episode 52,,Comedy,31.79,Sunday,Morning,,0,Negative,88.06585
744159,News Roundup,Episode 72,,News,71.14,Sunday,Afternoon,89.31,1,Positive,16.31
744168,Study Sessions,Episode 15,29.08,Education,98.4,Sunday,Night,82.47,3,Neutral,15.84
744172,Tech Talks,Episode 55,42.39,Technology,35.65,Sunday,Night,,2,Positive,31.21333
744175,Learning Lab,Episode 12,85.58,Education,36.58,Sunday,Morning,,1,Neutral,44.94356
744202,Tune Time,Episode 43,42.58,Music,47.39,Sunday,Morning,31.74,1,Neutral,11.72
744211,Home & Living,Episode 69,63.94,Lifestyle,85.64,Sunday,Evening,81.21,3,Negative,37.04784
744231,Funny Folks,Episode 52,91.32,Comedy,61.05,Sunday,Afternoon,10.79,2,Neutral,43.43591
744234,Funny Folks,Episode 95,42.97,Comedy,89.45,Sunday,Morning,38.52,0,Positive,34.25555
744239,Laugh Line,Episode 43,96.05,Comedy,87.74,Sunday,Evening,72.08,1,Positive,49.27581
744240,Crime Chronicles,Episode 81,94.66,True Crime,27.72,Sunday,Morning,80.24,1,Positive,78.66863
744245,Fashion Forward,Episode 78,118.67,Lifestyle,38.32,Sunday,Afternoon,18.48,1,Negative,60.34387
744253,Fashion Forward,Episode 54,58.76,Lifestyle,40.79,Sunday,Afternoon,24.32,0,Positive,34.85539
744267,Market Masters,Episode 49,54.87,Business,71.05,Sunday,Night,17.32,1,Neutral,39.05691
744279,Humor Hub,Episode 86,77.34,Comedy,20.91,Sunday,Afternoon,,3,Positive,54.98589
744284,Wellness Wave,Episode 3,43.03,Health,80.76,Sunday,Evening,,3,Negative,28.42
744294,Comedy Corner,Episode 39,68.99,Comedy,79.67,Sunday,Night,32.7,0,Positive,39.46847
744299,Tune Time,Episode 95,36.17,Music,50.23,Sunday,Evening,,2,Positive,24.84199
744302,Tune Time,Episode 49,25.34,Music,83.38,Sunday,Night,76.52,2,Negative,16.27311
744309,Crime Chronicles,Episode 23,112.33,True Crime,48.37,Sunday,Night,99.76,0,Neutral,76.15564
744312,Wellness Wave,Episode 18,60.22,Health,82.3,Sunday,Evening,4.02,2,Neutral,28.57378
744322,Current Affairs,Episode 72,61.55,News,20.29,Sunday,Afternoon,82.07,3,Neutral,34.95401
744326,News Roundup,Episode 29,95.25,News,53.43,Sunday,Morning,70.16,3,Neutral,50.18017
744336,Money Matters,Episode 26,43.12,Business,45.33,Sunday,Evening,32.92,0,Negative,30.55679
744343,Lifestyle Lounge,Episode 58,105.14,Lifestyle,23.43,Sunday,Morning,,0,Neutral,60.92392
744345,Mystery Matters,Episode 92,31.03,True Crime,78.87,Sunday,Evening,1.82,1,Negative,15.69236
744365,Business Insights,Episode 89,60.22,Business,90.8,Sunday,Afternoon,22.63,2,Negative,55.7965
744376,News Roundup,Episode 13,15.85,News,88.12,Sunday,Evening,15.8,0,Neutral,4.76261
744388,Sport Spot,Episode 38,19.24,Sports,49.05,Sunday,Evening,1.99,0,Positive,13.76866
744391,Tech Talks,Episode 74,79.46,Technology,94.84,Sunday,Evening,,2,Positive,64.63444
744399,Athlete's Arena,Episode 6,,Sports,76.77,Sunday,Night,69.99,1,Positive,49.83538
744400,Mind & Body,Episode 35,108.43,Health,69.81,Sunday,Night,33.11,1,Neutral,67.24663
744404,Mystery Matters,Episode 98,79.99,True Crime,56.74,Sunday,Night,80.44,0,Negative,69.00148
744406,Athlete's Arena,Episode 9,101.18,Sports,34.56,Sunday,Night,27.65,1,Positive,68.34174
744407,Mind & Body,Episode 6,83.57,Health,83.52,Sunday,Morning,,1,Positive,74.95361
744416,Sound Waves,Episode 81,53.91,Music,57.46,Sunday,Afternoon,90.93,0,Neutral,33.15636
744426,Mystery Matters,Episode 54,17.18,True Crime,54.8,Sunday,Afternoon,58.22,2,Negative,14.10608
744428,Study Sessions,Episode 14,53.53,Education,49.52,Sunday,Evening,8.02,1,Positive,39.10462
744432,Athlete's Arena,Episode 34,,Sports,89.3,Sunday,Evening,,3,Neutral,65.19562
744434,Business Briefs,Episode 16,74.23,Business,45.41,Sunday,Morning,3.11,2,Negative,34.87514
744437,Tune Time,Episode 80,58.65,Music,40.18,Sunday,Evening,,2,Negative,33.70079
744441,Business Insights,Episode 82,118.38,Business,74.81,Sunday,Afternoon,25.19,0,Neutral,108.18516
744456,True Crime Stories,Episode 59,39.23,True Crime,73.73,Sunday,Evening,58.51,2,Positive,26.57436
744461,Wellness Wave,Episode 32,112.69,Health,36.89,Sunday,Morning,33.46,1,Positive,60.01104
744465,Fashion Forward,Episode 36,112.75,Lifestyle,54.62,Sunday,Evening,45.15,0,Negative,99.81775
744478,Innovators,Episode 65,32.06,Technology,94.44,Sunday,Afternoon,,3,Negative,14.55
744481,True Crime Stories,Episode 50,26.06,True Crime,78.46,Sunday,Morning,65.09,2,Negative,15.71
744482,Fashion Forward,Episode 54,52.21,Lifestyle,47.23,Sunday,Morning,18.41,0,Positive,41.41702
744483,Athlete's Arena,Episode 61,58.02,Sports,93.59,Sunday,Morning,65.04,3,Negative,28.09935
744485,Innovators,Episode 52,47.04,Technology,45.63,Sunday,Morning,65.89,1,Positive,38.40687
744489,Sports Central,Episode 68,14.65,Sports,29.43,Sunday,Morning,56.35,2,Neutral,9.16586
744493,Tech Talks,Episode 16,18.99,Technology,40.23,Sunday,Afternoon,25.69,1,Neutral,11.66
744502,Health Hour,Episode 50,6.6,Health,67.44,Sunday,Evening,,0,Neutral,0
744507,Fashion Forward,Episode 69,25.68,Lifestyle,73.4,Sunday,Night,99.96,3,Negative,11.31
744516,Learning Lab,Episode 38,62.4,Education,47.43,Sunday,Morning,56.34,3,Positive,40.48524
744538,Money Matters,Episode 40,40.56,Business,83.99,Sunday,Afternoon,,2,Negative,23.09955
744544,Business Insights,Episode 18,,Business,38.67,Sunday,Night,98.32,0,Negative,119.44
744545,Daily Digest,Episode 31,105.68,News,43.59,Sunday,Evening,32.98,0,Neutral,99.51
744555,Gadget Geek,Episode 76,112.6,Technology,62.11,Sunday,Evening,,2,Negative,63.36312
744559,Finance Focus,Episode 56,6.71,Business,67.58,Sunday,Evening,,2,Negative,0
744560,Global News,Episode 50,89.66,News,81.5,Sunday,Afternoon,,1,Positive,46.11399
744567,Business Insights,Episode 95,48.4,Business,37.06,Sunday,Evening,97.87,3,Negative,26.12058
744575,Humor Hub,Episode 27,103.04,Comedy,23.55,Sunday,Morning,55.83,1,Positive,65.06439
744584,Business Briefs,Episode 11,92.82,Business,59.65,Sunday,Night,39.68,3,Neutral,81.18695
744595,Digital Digest,Episode 70,88.27,Technology,86.37,Sunday,Night,99.23,0,Neutral,85.31534
744599,Criminal Minds,Episode 82,,True Crime,51.57,Sunday,Night,,1,Neutral,5
744606,Criminal Minds,Episode 57,45.73,True Crime,22.73,Sunday,Morning,10.72,0,Positive,38.3783
744614,Current Affairs,Episode 30,50.99,News,96.95,Sunday,Afternoon,23.29,0,Negative,26.08734
744619,Fitness First,Episode 26,,Health,70.1,Sunday,Evening,8.04,0,Neutral,28.32873
744626,Laugh Line,Episode 99,97.57,Comedy,80.69,Sunday,Afternoon,75.04,0,Neutral,79.39
744634,True Crime Stories,Episode 55,47.94,True Crime,91.59,Sunday,Evening,68.29,3,Positive,29.65636
744644,Digital Digest,Episode 78,33.67,Technology,23.68,Sunday,Evening,62.24,1,Neutral,14.19
744664,Global News,Episode 69,109.53,News,91.41,Sunday,Night,21.49,0,Negative,103.32
744671,Crime Chronicles,Episode 84,,True Crime,54.98,Sunday,Evening,,0,Negative,89.83365
744672,Money Matters,Episode 47,22.65,Business,76.4,Sunday,Evening,58.33,0,Negative,11.50971
744676,Life Lessons,Episode 80,46.7,Lifestyle,77.07,Sunday,Morning,13.17,0,Neutral,43.55549
744678,Crime Chronicles,Episode 21,88.51,True Crime,54.66,Sunday,Morning,50.2,0,Negative,47.51218
744681,Style Guide,Episode 68,86.8,Lifestyle,98.59,Sunday,Evening,92.56,1,Negative,55.66
744695,Tune Time,Episode 79,97.81,Music,20.08,Sunday,Morning,84.5,1,Negative,80.82344
744719,Fitness First,Episode 5,41.46,Health,98.27,Sunday,Evening,59.68,1,Neutral,35.56256
744721,Daily Digest,Episode 87,108.3,News,94.38,Sunday,Afternoon,88,0,Negative,95.04316
744728,Tech Trends,Episode 61,108.56,Technology,97.68,Sunday,Night,69.75,1,Positive,58.78313
744730,Tech Trends,Episode 4,95.63,Technology,35.17,Sunday,Evening,,1,Neutral,59.1922
744737,Business Briefs,Episode 31,111.98,Business,87.59,Sunday,Morning,31.48,1,Positive,89.42
744740,Funny Folks,Episode 51,115.23,Comedy,41.46,Sunday,Morning,37.81,1,Neutral,98.90456
744750,Melody Mix,Episode 19,110.3,Music,64.72,Sunday,Evening,21.39,3,Neutral,73.30106
744751,Style Guide,Episode 31,15.24,Lifestyle,49.13,Sunday,Morning,,2,Negative,5.98
744754,Current Affairs,Episode 7,32.81,News,91.14,Sunday,Night,24.96,0,Negative,21.95391
744765,Sports Central,Episode 97,62.11,Sports,61.54,Sunday,Night,5.61,3,Positive,41.23087
744769,Home & Living,Episode 81,89.16,Lifestyle,82.27,Sunday,Night,43.16,1,Positive,64.93176
744773,Wellness Wave,Episode 18,86.89,Health,85.93,Sunday,Evening,8.45,1,Positive,74.33027
744774,Mystery Matters,Episode 71,,True Crime,86.23,Sunday,Night,,0,Negative,60.5999
744776,Funny Folks,Episode 41,53.4,Comedy,95.03,Sunday,Evening,5.42,3,Negative,34.4604
744782,Sound Waves,Episode 82,97.28,Music,29.55,Sunday,Morning,31.55,1,Neutral,53.42086
744790,Tune Time,Episode 82,70.99,Music,86.15,Sunday,Evening,99.59,2,Neutral,46.65
744797,Healthy Living,Episode 56,96.56,Health,20.07,Sunday,Morning,88.02,2,Neutral,72.44068
744802,Funny Folks,Episode 3,29.08,Comedy,69.76,Sunday,Morning,73.26,0,Positive,17.97591
744803,Learning Lab,Episode 20,80.29,Education,33.64,Sunday,Evening,85.1,3,Neutral,60.65713
744816,Crime Chronicles,Episode 33,85.78,True Crime,78.21,Sunday,Evening,80.89,1,Negative,78.07557
744817,Business Briefs,Episode 31,59.82,Business,34.84,Sunday,Evening,40.98,3,Neutral,33.57401
744841,Tune Time,Episode 23,65.53,Music,70.49,Sunday,Night,31.04,1,Neutral,48.61
744845,Sports Weekly,Episode 70,51.6,Sports,95.93,Sunday,Night,,0,Positive,35.27989
744851,Lifestyle Lounge,Episode 27,52.03,Lifestyle,98.07,Sunday,Morning,,2,Neutral,31.91059
744862,Style Guide,Episode 67,53.67,Lifestyle,58.67,Sunday,Afternoon,,0,Negative,35.05462
744885,Style Guide,Episode 87,85.78,Lifestyle,24.78,Sunday,Afternoon,,3,Neutral,75.02979
744890,Educational Nuggets,Episode 62,,Education,35.09,Sunday,Afternoon,39.51,2,Positive,67.47783
744892,Gadget Geek,Episode 97,64.18,Technology,29.87,Sunday,Night,93.02,3,Neutral,48.33
744910,Finance Focus,Episode 76,49.03,Business,21.52,Sunday,Afternoon,19.69,1,Positive,34.86085
744920,Life Lessons,Episode 37,8.14,Lifestyle,69.54,Sunday,Night,40.06,1,Neutral,6.5497
744924,True Crime Stories,Episode 65,75.86,True Crime,96.66,Sunday,Morning,69.39,2,Neutral,61.09087
744931,Crime Chronicles,Episode 66,108.07,True Crime,70.11,Sunday,Night,79.07,2,Negative,52.19372
744933,Business Briefs,Episode 18,36.3,Business,78.71,Sunday,Morning,19.82,3,Positive,25.04
744937,Funny Folks,Episode 21,14.08,Comedy,91.08,Sunday,Afternoon,92.73,1,Negative,7.86794
744942,Fashion Forward,Episode 3,99.85,Lifestyle,74.79,Sunday,Morning,65.89,1,Positive,68.07
744944,Innovators,Episode 32,34.42,Technology,26.07,Sunday,Afternoon,,2,Negative,26.42
744953,Business Insights,Episode 43,112.95,Business,77.51,Sunday,Evening,39.94,0,Positive,69.97876
744954,Finance Focus,Episode 12,30.57,Business,39.84,Sunday,Morning,1.59,1,Positive,22.02528
744959,True Crime Stories,Episode 51,119.89,True Crime,87.43,Sunday,Morning,19.18,2,Neutral,75.2984
744960,Business Briefs,Episode 14,64.1,Business,47.29,Sunday,Night,33.3,0,Negative,42.98946
744961,Wellness Wave,Episode 84,84.71,Health,66.51,Sunday,Evening,35.45,3,Negative,50.14852
744978,Gadget Geek,Episode 56,92.06,Technology,40.14,Sunday,Night,48.07,0,Neutral,71.40728
744982,True Crime Stories,Episode 86,,True Crime,67.54,Sunday,Afternoon,38.28,1,Positive,52.10801
744992,Style Guide,Episode 66,38.32,Lifestyle,45.04,Sunday,Morning,,2,Neutral,29.58271
744999,Sports Weekly,Episode 74,80.02,Sports,70.61,Sunday,Morning,2.55,3,Neutral,62.12239
745010,Fashion Forward,Episode 1,,Lifestyle,93.23,Sunday,Night,,1,Neutral,53.75524
745012,Tech Talks,Episode 38,115.19,Technology,48.14,Sunday,Afternoon,58.38,3,Negative,65.74146
745013,Wellness Wave,Episode 15,119.71,Health,46.44,Sunday,Morning,45.52,0,Positive,118.09596
745016,Current Affairs,Episode 3,29.99,News,73.57,Sunday,Afternoon,5.03,0,Negative,29.58271
745018,Wellness Wave,Episode 12,58.16,Health,88.04,Sunday,Afternoon,20.83,1,Neutral,43.98949
745020,Health Hour,Episode 1,114.96,Health,80.16,Sunday,Morning,52.34,1,Neutral,114.12
745029,Game Day,Episode 61,105.59,Sports,23.57,Sunday,Night,79.44,0,Negative,60.38458
745032,Market Masters,Episode 19,33.94,Business,29.06,Sunday,Night,99.69,3,Neutral,23.74095
745043,Business Insights,Episode 83,31.98,Business,44.51,Sunday,Morning,58.45,2,Neutral,19.73409
745050,Criminal Minds,Episode 41,91.29,True Crime,56.91,Sunday,Evening,68.79,0,Positive,53.04553
